user_id,exercise_id,performed_on,session_no,sex,age_years,height_cm,experience_months,goal,muscle_group,movement_pattern,equipment,is_compound,load_increment_kg,top_weight_kg,avg_reps,avg_rir,min_rir,n_sets,n_sets_with_rir,total_volume_kg,top_e1rm_kg,prev1_weight_kg,prev2_weight_kg,prev3_weight_kg,prev1_avg_rir,prev2_avg_rir,prev1_volume_kg,prev1_e1rm_kg,days_since_prev_session,pct_change_vs_prev,days_to_next_session,sleep_h_7d,bodyweight_7d_kg,kcal_7d,kcal_target_7d,kcal_balance_7d,protein_7d,protein_g_per_kg_7d,days_logged_7d,target_next_weight_kg,target_delta_kg
sim-001,elevaciones-laterales,25,2,M,18.0,166.4,24.79124423963134,recomp,hombro,aislamiento,mancuerna,False,2.0,6.0,1,0.0,0.0,3,3,18.0,6.200000000000001,4.0,,,5.0,,144.0,5.6,23.0,50.0,3.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,6.0,0.0
sim-001,elevaciones-laterales,28,3,M,18.0,166.4,25.021658986175115,recomp,hombro,aislamiento,mancuerna,False,2.0,6.0,1,0.0,0.0,3,3,18.0,6.200000000000001,6.0,4.0,,0.0,5.0,18.0,6.200000000000001,3.0,0.0,7.0,7.1,83.33,2557,2448,109,150.9,1.81,7,4.0,-2.0
sim-001,elevaciones-laterales,35,4,M,18.0,166.4,25.252073732718895,recomp,hombro,aislamiento,mancuerna,False,2.0,4.0,12,5.0,5.0,3,3,144.0,5.6,6.0,6.0,4.0,0.0,0.0,18.0,6.200000000000001,7.0,-33.33,9.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,8.0,4.0
sim-001,elevaciones-laterales,44,5,M,18.0,166.4,25.482488479262674,recomp,hombro,aislamiento,mancuerna,False,2.0,8.0,1,0.0,0.0,3,3,24.0,8.266666666666667,4.0,6.0,6.0,5.0,0.0,144.0,5.6,9.0,100.0,9.0,7.41,83.37,2595,2448,147,162.7,1.95,7,8.0,0.0
sim-001,elevaciones-laterales,53,6,M,18.0,166.4,25.712903225806453,recomp,hombro,aislamiento,mancuerna,False,2.0,8.0,1,1.0,1.0,3,3,24.0,8.266666666666667,8.0,4.0,6.0,0.0,5.0,24.0,8.266666666666667,9.0,0.0,5.0,6.71,83.51,2487,2448,39,151.0,1.81,7,6.0,-2.0
sim-001,elevaciones-laterales,58,7,M,18.0,166.4,25.943317972350233,recomp,hombro,aislamiento,mancuerna,False,2.0,6.0,1,0.0,0.0,3,3,18.0,6.200000000000001,8.0,8.0,4.0,1.0,0.0,24.0,8.266666666666667,5.0,-25.0,2.0,7.06,83.29,2548,2448,100,168.1,2.02,7,6.0,0.0
sim-001,elevaciones-laterales,60,8,M,18.0,166.4,25.943317972350233,recomp,hombro,aislamiento,mancuerna,False,2.0,6.0,1,0.0,0.0,3,3,18.0,6.200000000000001,6.0,8.0,8.0,0.0,1.0,18.0,6.200000000000001,2.0,0.0,3.0,7.06,83.29,2548,2448,100,168.1,2.02,7,4.0,-2.0
sim-001,elevaciones-laterales,63,9,M,18.0,166.4,26.173732718894012,recomp,hombro,aislamiento,mancuerna,False,2.0,4.0,12,5.0,5.0,3,3,144.0,5.6,6.0,6.0,8.0,0.0,0.0,18.0,6.200000000000001,3.0,-33.33,4.0,7.57,83.58,2468,2448,20,147.4,1.76,7,8.0,4.0
sim-001,elevaciones-laterales,67,10,M,18.0,166.4,26.173732718894012,recomp,hombro,aislamiento,mancuerna,False,2.0,8.0,1,0.0,0.0,3,3,24.0,8.266666666666667,4.0,6.0,6.0,5.0,0.0,144.0,5.6,4.0,100.0,12.0,7.57,83.58,2468,2448,20,147.4,1.76,7,8.0,0.0
sim-001,elevaciones-laterales,79,11,M,18.0,166.4,26.634562211981567,recomp,hombro,aislamiento,mancuerna,False,2.0,8.0,1,0.0,0.0,3,3,24.0,8.266666666666667,8.0,4.0,6.0,0.0,5.0,24.0,8.266666666666667,12.0,0.0,,7.57,83.55,2545,2448,97,163.3,1.95,7,,
sim-002,peso-muerto,0,1,M,27.7,159.5,10.8,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,3.0,3.0,3,3,1980.0,104.5,,,,,,,,,,7.0,7.49,78.83,1813,1966,-153,113.4,1.44,7,82.5,0.0
sim-002,peso-muerto,7,2,M,27.7,159.5,11.03041474654378,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,0.0,0.0,3,3,1980.0,104.5,82.5,,,3.0,,1980.0,104.5,7.0,0.0,7.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,82.5,0.0
sim-002,peso-muerto,14,3,M,27.7,159.5,11.260829493087558,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,1.0,1.0,3,3,1980.0,104.5,82.5,82.5,,0.0,3.0,1980.0,104.5,7.0,0.0,2.0,7.39,78.59,2028,1966,62,128.2,1.63,7,85.0,2.5
sim-002,peso-muerto,16,4,M,27.7,159.5,11.260829493087558,fat_loss,isquios,bisagra,barra,True,2.5,85.0,7,0.0,0.0,3,3,1785.0,104.83333333333334,82.5,82.5,82.5,1.0,0.0,1980.0,104.5,2.0,3.03,7.0,7.39,78.59,2028,1966,62,128.2,1.63,7,85.0,0.0
sim-002,peso-muerto,23,5,M,27.7,159.5,11.491244239631337,fat_loss,isquios,bisagra,barra,True,2.5,85.0,7,0.0,0.0,3,3,1785.0,104.83333333333334,85.0,82.5,82.5,0.0,1.0,1785.0,104.83333333333334,7.0,0.0,5.0,6.38,78.54,1918,1966,-48,105.2,1.34,7,82.5,-2.5
sim-002,peso-muerto,28,6,M,27.7,159.5,11.721658986175116,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,2.0,2.0,3,3,1980.0,104.5,85.0,85.0,82.5,0.0,0.0,1785.0,104.83333333333334,5.0,-2.94,7.0,7.48,78.13,1822,1966,-144,117.4,1.5,7,82.5,0.0
sim-002,peso-muerto,35,7,M,27.7,159.5,11.952073732718894,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,2.0,2.0,3,3,1980.0,104.5,82.5,85.0,85.0,2.0,0.0,1980.0,104.5,7.0,0.0,2.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,82.5,0.0
sim-002,peso-muerto,37,8,M,27.7,159.5,11.952073732718894,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,0.0,0.0,3,3,1980.0,104.5,82.5,82.5,85.0,2.0,2.0,1980.0,104.5,2.0,0.0,9.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,82.5,0.0
sim-002,peso-muerto,46,9,M,27.7,159.5,12.182488479262673,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,1.0,1.0,3,3,1980.0,104.5,82.5,82.5,82.5,0.0,2.0,1980.0,104.5,9.0,0.0,3.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,85.0,2.5
sim-002,peso-muerto,49,10,M,27.7,159.5,12.412903225806453,fat_loss,isquios,bisagra,barra,True,2.5,85.0,7,0.0,0.0,3,3,1785.0,104.83333333333334,82.5,82.5,82.5,1.0,0.0,1980.0,104.5,3.0,3.03,9.0,7.76,77.36,1780,1966,-186,113.8,1.47,7,85.0,0.0
sim-002,peso-muerto,58,11,M,27.7,159.5,12.643317972350232,fat_loss,isquios,bisagra,barra,True,2.5,85.0,8,0.0,0.0,3,3,2040.0,107.66666666666666,85.0,82.5,82.5,0.0,1.0,1785.0,104.83333333333334,9.0,0.0,2.0,7.21,77.58,2143,1966,177,141.7,1.83,7,82.5,-2.5
sim-002,peso-muerto,60,12,M,27.7,159.5,12.643317972350232,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,0.0,0.0,3,3,1980.0,104.5,85.0,85.0,82.5,0.0,0.0,2040.0,107.66666666666666,2.0,-2.94,12.0,7.21,77.58,2143,1966,177,141.7,1.83,7,82.5,0.0
sim-002,peso-muerto,72,13,M,27.7,159.5,13.104147465437789,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,1.0,1.0,3,3,1980.0,104.5,82.5,85.0,85.0,0.0,0.0,1980.0,104.5,12.0,0.0,2.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,82.5,0.0
sim-002,peso-muerto,74,14,M,27.7,159.5,13.104147465437789,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,1.0,1.0,3,3,1980.0,104.5,82.5,82.5,85.0,1.0,0.0,1980.0,104.5,2.0,0.0,3.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,82.5,0.0
sim-002,peso-muerto,77,15,M,27.7,159.5,13.334562211981567,fat_loss,isquios,bisagra,barra,True,2.5,82.5,8,2.0,2.0,3,3,1980.0,104.5,82.5,82.5,82.5,1.0,1.0,1980.0,104.5,3.0,0.0,2.0,6.63,77.11,1924,1966,-42,121.1,1.57,7,85.0,2.5
sim-002,peso-muerto,79,16,M,27.7,159.5,13.334562211981567,fat_loss,isquios,bisagra,barra,True,2.5,85.0,7,1.0,1.0,3,3,1785.0,104.83333333333334,82.5,82.5,82.5,2.0,1.0,1980.0,104.5,2.0,3.03,2.0,6.63,77.11,1924,1966,-42,121.1,1.57,7,85.0,0.0
sim-002,peso-muerto,81,17,M,27.7,159.5,13.334562211981567,fat_loss,isquios,bisagra,barra,True,2.5,85.0,7,0.0,0.0,3,3,1785.0,104.83333333333334,85.0,82.5,82.5,1.0,2.0,1785.0,104.83333333333334,2.0,0.0,,6.63,77.11,1924,1966,-42,121.1,1.57,7,,
sim-002,press-banca-inclinado,21,1,M,27.7,159.5,11.491244239631337,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,1.0,1.0,3,3,960.0,50.666666666666664,,,,,,,,,,16.0,6.38,78.54,1918,1966,-48,105.2,1.34,7,40.0,0.0
sim-002,press-banca-inclinado,37,2,M,27.7,159.5,11.952073732718894,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,2.0,2.0,3,3,960.0,50.666666666666664,40.0,,,1.0,,960.0,50.666666666666664,16.0,0.0,2.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,40.0,0.0
sim-002,press-banca-inclinado,39,3,M,27.7,159.5,11.952073732718894,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,1.0,1.0,3,3,960.0,50.666666666666664,40.0,40.0,,2.0,1.0,960.0,50.666666666666664,2.0,0.0,3.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,40.0,0.0
sim-002,press-banca-inclinado,42,4,M,27.7,159.5,12.182488479262673,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,0.0,0.0,3,3,960.0,50.666666666666664,40.0,40.0,40.0,1.0,2.0,960.0,50.666666666666664,3.0,0.0,14.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,40.0,0.0
sim-002,press-banca-inclinado,56,5,M,27.7,159.5,12.643317972350232,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,1.0,1.0,3,3,960.0,50.666666666666664,40.0,40.0,40.0,0.0,1.0,960.0,50.666666666666664,14.0,0.0,2.0,7.21,77.58,2143,1966,177,141.7,1.83,7,42.5,2.5
sim-002,press-banca-inclinado,58,6,M,27.7,159.5,12.643317972350232,fat_loss,pecho,empuje_horizontal,barra,True,2.5,42.5,6,0.0,0.0,3,3,765.0,51.0,40.0,40.0,40.0,1.0,0.0,960.0,50.666666666666664,2.0,6.25,2.0,7.21,77.58,2143,1966,177,141.7,1.83,7,42.5,0.0
sim-002,press-banca-inclinado,60,7,M,27.7,159.5,12.643317972350232,fat_loss,pecho,empuje_horizontal,barra,True,2.5,42.5,6,1.0,1.0,3,3,765.0,51.0,42.5,40.0,40.0,0.0,1.0,765.0,51.0,2.0,0.0,7.0,7.21,77.58,2143,1966,177,141.7,1.83,7,40.0,-2.5
sim-002,press-banca-inclinado,67,8,M,27.7,159.5,12.87373271889401,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,0.0,0.0,3,3,960.0,50.666666666666664,42.5,42.5,40.0,1.0,0.0,765.0,51.0,7.0,-5.88,3.0,7.73,77.75,1914,1966,-52,126.2,1.62,7,40.0,0.0
sim-002,press-banca-inclinado,70,9,M,27.7,159.5,13.104147465437789,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,1.0,1.0,3,3,960.0,50.666666666666664,40.0,42.5,42.5,0.0,1.0,960.0,50.666666666666664,3.0,0.0,7.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,40.0,0.0
sim-002,press-banca-inclinado,77,10,M,27.7,159.5,13.334562211981567,fat_loss,pecho,empuje_horizontal,barra,True,2.5,40.0,8,2.0,2.0,3,3,960.0,50.666666666666664,40.0,40.0,42.5,1.0,0.0,960.0,50.666666666666664,7.0,0.0,2.0,6.63,77.11,1924,1966,-42,121.1,1.57,7,42.5,2.5
sim-002,press-banca-inclinado,79,11,M,27.7,159.5,13.334562211981567,fat_loss,pecho,empuje_horizontal,barra,True,2.5,42.5,6,1.0,1.0,3,3,765.0,51.0,40.0,40.0,40.0,2.0,1.0,960.0,50.666666666666664,2.0,6.25,,6.63,77.11,1924,1966,-42,121.1,1.57,7,,
sim-002,jalon-al-pecho,2,1,M,27.7,159.5,10.8,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,3.0,3.0,3,3,840.0,44.33333333333333,,,,,,,,,,7.0,7.49,78.83,1813,1966,-153,113.4,1.44,7,35.0,0.0
sim-002,jalon-al-pecho,9,2,M,27.7,159.5,11.03041474654378,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,2.0,2.0,3,3,840.0,44.33333333333333,35.0,,,3.0,,840.0,44.33333333333333,7.0,0.0,2.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,37.5,2.5
sim-002,jalon-al-pecho,11,3,M,27.7,159.5,11.03041474654378,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,7,0.0,0.0,3,3,787.5,46.25,35.0,35.0,,2.0,3.0,840.0,44.33333333333333,2.0,7.14,3.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,37.5,0.0
sim-002,jalon-al-pecho,14,4,M,27.7,159.5,11.260829493087558,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,7,0.0,0.0,3,3,787.5,46.25,37.5,35.0,35.0,0.0,2.0,787.5,46.25,3.0,0.0,9.0,7.39,78.59,2028,1966,62,128.2,1.63,7,35.0,-2.5
sim-002,jalon-al-pecho,23,5,M,27.7,159.5,11.491244239631337,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,0.0,0.0,3,3,840.0,44.33333333333333,37.5,37.5,35.0,0.0,0.0,787.5,46.25,9.0,-6.67,21.0,6.38,78.54,1918,1966,-48,105.2,1.34,7,35.0,0.0
sim-002,jalon-al-pecho,44,6,M,27.7,159.5,12.182488479262673,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,3.0,3.0,3,3,840.0,44.33333333333333,35.0,37.5,37.5,0.0,0.0,840.0,44.33333333333333,21.0,0.0,5.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,35.0,0.0
sim-002,jalon-al-pecho,49,7,M,27.7,159.5,12.412903225806453,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,3.0,3.0,3,3,840.0,44.33333333333333,35.0,35.0,37.5,3.0,0.0,840.0,44.33333333333333,5.0,0.0,7.0,7.76,77.36,1780,1966,-186,113.8,1.47,7,37.5,2.5
sim-002,jalon-al-pecho,56,8,M,27.7,159.5,12.643317972350232,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,8,0.0,0.0,3,3,900.0,47.5,35.0,35.0,35.0,3.0,3.0,840.0,44.33333333333333,7.0,7.14,7.0,7.21,77.58,2143,1966,177,141.7,1.83,7,37.5,0.0
sim-002,jalon-al-pecho,63,9,M,27.7,159.5,12.87373271889401,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,8,1.0,1.0,3,3,900.0,47.5,37.5,35.0,35.0,0.0,3.0,900.0,47.5,7.0,0.0,4.0,7.73,77.75,1914,1966,-52,126.2,1.62,7,37.5,0.0
sim-002,jalon-al-pecho,67,10,M,27.7,159.5,12.87373271889401,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,8,0.0,0.0,3,3,900.0,47.5,37.5,37.5,35.0,1.0,0.0,900.0,47.5,4.0,0.0,3.0,7.73,77.75,1914,1966,-52,126.2,1.62,7,37.5,0.0
sim-002,jalon-al-pecho,70,11,M,27.7,159.5,13.104147465437789,fat_loss,espalda,jale_vertical,polea,True,2.5,37.5,7,0.0,0.0,3,3,787.5,46.25,37.5,37.5,37.5,0.0,1.0,900.0,47.5,3.0,0.0,4.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,35.0,-2.5
sim-002,jalon-al-pecho,74,12,M,27.7,159.5,13.104147465437789,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,1.0,1.0,3,3,840.0,44.33333333333333,37.5,37.5,37.5,0.0,0.0,787.5,46.25,4.0,-6.67,3.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,35.0,0.0
sim-002,jalon-al-pecho,77,13,M,27.7,159.5,13.334562211981567,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,2.0,2.0,3,3,840.0,44.33333333333333,35.0,37.5,37.5,1.0,0.0,840.0,44.33333333333333,3.0,0.0,4.0,6.63,77.11,1924,1966,-42,121.1,1.57,7,35.0,0.0
sim-002,jalon-al-pecho,81,14,M,27.7,159.5,13.334562211981567,fat_loss,espalda,jale_vertical,polea,True,2.5,35.0,8,2.0,2.0,3,3,840.0,44.33333333333333,35.0,35.0,37.5,2.0,1.0,840.0,44.33333333333333,4.0,0.0,,6.63,77.11,1924,1966,-42,121.1,1.57,7,,
sim-002,elevaciones-laterales,2,1,M,27.7,159.5,10.8,fat_loss,hombro,aislamiento,mancuerna,False,2.0,4.0,12,6.0,6.0,3,3,144.0,5.6,,,,,,,,,,5.0,7.49,78.83,1813,1966,-153,113.4,1.44,7,8.0,4.0
sim-002,elevaciones-laterales,7,2,M,27.7,159.5,11.03041474654378,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,0.0,0.0,3,3,24.0,8.266666666666667,4.0,,,6.0,,144.0,5.6,5.0,100.0,2.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,8.0,0.0
sim-002,elevaciones-laterales,9,3,M,27.7,159.5,11.03041474654378,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,0.0,0.0,3,3,24.0,8.266666666666667,8.0,4.0,,0.0,6.0,24.0,8.266666666666667,2.0,0.0,2.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,6.0,-2.0
sim-002,elevaciones-laterales,11,4,M,27.7,159.5,11.03041474654378,fat_loss,hombro,aislamiento,mancuerna,False,2.0,6.0,6,0.0,0.0,3,3,108.0,7.199999999999999,8.0,8.0,4.0,0.0,0.0,24.0,8.266666666666667,2.0,-25.0,10.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,6.0,0.0
sim-002,elevaciones-laterales,21,5,M,27.7,159.5,11.491244239631337,fat_loss,hombro,aislamiento,mancuerna,False,2.0,6.0,6,0.0,0.0,3,3,108.0,7.199999999999999,6.0,8.0,8.0,0.0,0.0,108.0,7.199999999999999,10.0,0.0,2.0,6.38,78.54,1918,1966,-48,105.2,1.34,7,4.0,-2.0
sim-002,elevaciones-laterales,23,6,M,27.7,159.5,11.491244239631337,fat_loss,hombro,aislamiento,mancuerna,False,2.0,4.0,12,6.0,6.0,3,3,144.0,5.6,6.0,6.0,8.0,0.0,0.0,108.0,7.199999999999999,2.0,-33.33,5.0,6.38,78.54,1918,1966,-48,105.2,1.34,7,8.0,4.0
sim-002,elevaciones-laterales,28,7,M,27.7,159.5,11.721658986175116,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,2.0,2.0,3,3,24.0,8.266666666666667,4.0,6.0,6.0,6.0,0.0,144.0,5.6,5.0,100.0,2.0,7.48,78.13,1822,1966,-144,117.4,1.5,7,8.0,0.0
sim-002,elevaciones-laterales,30,8,M,27.7,159.5,11.721658986175116,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,1.0,1.0,3,3,24.0,8.266666666666667,8.0,4.0,6.0,2.0,6.0,24.0,8.266666666666667,2.0,0.0,5.0,7.48,78.13,1822,1966,-144,117.4,1.5,7,6.0,-2.0
sim-002,elevaciones-laterales,35,9,M,27.7,159.5,11.952073732718894,fat_loss,hombro,aislamiento,mancuerna,False,2.0,6.0,6,0.0,0.0,3,3,108.0,7.199999999999999,8.0,8.0,4.0,1.0,2.0,24.0,8.266666666666667,5.0,-25.0,9.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,6.0,0.0
sim-002,elevaciones-laterales,44,10,M,27.7,159.5,12.182488479262673,fat_loss,hombro,aislamiento,mancuerna,False,2.0,6.0,7,0.0,0.0,3,3,126.0,7.4,6.0,8.0,8.0,0.0,1.0,108.0,7.199999999999999,9.0,0.0,2.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,4.0,-2.0
sim-002,elevaciones-laterales,46,11,M,27.7,159.5,12.182488479262673,fat_loss,hombro,aislamiento,mancuerna,False,2.0,4.0,12,6.0,6.0,3,3,144.0,5.6,6.0,6.0,8.0,0.0,0.0,126.0,7.4,2.0,-33.33,5.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,8.0,4.0
sim-002,elevaciones-laterales,51,12,M,27.7,159.5,12.412903225806453,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,1.0,1.0,3,3,24.0,8.266666666666667,4.0,6.0,6.0,6.0,0.0,144.0,5.6,5.0,100.0,7.0,7.76,77.36,1780,1966,-186,113.8,1.47,7,8.0,0.0
sim-002,elevaciones-laterales,58,13,M,27.7,159.5,12.643317972350232,fat_loss,hombro,aislamiento,mancuerna,False,2.0,8.0,1,1.0,1.0,3,3,24.0,8.266666666666667,8.0,4.0,6.0,1.0,6.0,24.0,8.266666666666667,7.0,0.0,21.0,7.21,77.58,2143,1966,177,141.7,1.83,7,6.0,-2.0
sim-002,elevaciones-laterales,79,14,M,27.7,159.5,13.334562211981567,fat_loss,hombro,aislamiento,mancuerna,False,2.0,6.0,7,0.0,0.0,3,3,126.0,7.4,8.0,8.0,4.0,1.0,1.0,24.0,8.266666666666667,21.0,-25.0,,6.63,77.11,1924,1966,-42,121.1,1.57,7,,
sim-002,curl-biceps-barra,0,1,M,27.7,159.5,10.8,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,1.0,1.0,3,3,630.0,24.5,,,,,,,,,,2.0,7.49,78.83,1813,1966,-153,113.4,1.44,7,17.5,0.0
sim-002,curl-biceps-barra,2,2,M,27.7,159.5,10.8,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,0.0,0.0,3,3,630.0,24.5,17.5,,,1.0,,630.0,24.5,2.0,0.0,5.0,7.49,78.83,1813,1966,-153,113.4,1.44,7,17.5,0.0
sim-002,curl-biceps-barra,7,3,M,27.7,159.5,11.03041474654378,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,1.0,1.0,3,3,630.0,24.5,17.5,17.5,,0.0,1.0,630.0,24.5,5.0,0.0,2.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,17.5,0.0
sim-002,curl-biceps-barra,9,4,M,27.7,159.5,11.03041474654378,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,0.0,0.0,3,3,630.0,24.5,17.5,17.5,17.5,1.0,0.0,630.0,24.5,2.0,0.0,2.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,17.5,0.0
sim-002,curl-biceps-barra,11,5,M,27.7,159.5,11.03041474654378,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,0.0,0.0,3,3,630.0,24.5,17.5,17.5,17.5,0.0,1.0,630.0,24.5,2.0,0.0,5.0,7.39,78.53,1857,1966,-109,131.2,1.67,7,17.5,0.0
sim-002,curl-biceps-barra,16,6,M,27.7,159.5,11.260829493087558,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,0.0,0.0,3,3,630.0,24.5,17.5,17.5,17.5,0.0,0.0,630.0,24.5,5.0,0.0,14.0,7.39,78.59,2028,1966,62,128.2,1.63,7,17.5,0.0
sim-002,curl-biceps-barra,30,7,M,27.7,159.5,11.721658986175116,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,2.0,2.0,3,3,630.0,24.5,17.5,17.5,17.5,0.0,0.0,630.0,24.5,14.0,0.0,9.0,7.48,78.13,1822,1966,-144,117.4,1.5,7,17.5,0.0
sim-002,curl-biceps-barra,39,8,M,27.7,159.5,11.952073732718894,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,2.0,2.0,3,3,630.0,24.5,17.5,17.5,17.5,2.0,0.0,630.0,24.5,9.0,0.0,3.0,7.88,77.63,1784,1966,-182,133.5,1.72,7,17.5,0.0
sim-002,curl-biceps-barra,42,9,M,27.7,159.5,12.182488479262673,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,2.0,2.0,3,3,630.0,24.5,17.5,17.5,17.5,2.0,2.0,630.0,24.5,3.0,0.0,9.0,5.94,77.6,1863,1966,-103,130.3,1.68,7,22.5,5.0
sim-002,curl-biceps-barra,51,10,M,27.7,159.5,12.412903225806453,fat_loss,biceps,aislamiento,barra,False,2.5,22.5,4,0.0,0.0,3,3,270.0,25.5,17.5,17.5,17.5,2.0,2.0,630.0,24.5,9.0,28.57,5.0,7.76,77.36,1780,1966,-186,113.8,1.47,7,22.5,0.0
sim-002,curl-biceps-barra,56,11,M,27.7,159.5,12.643317972350232,fat_loss,biceps,aislamiento,barra,False,2.5,22.5,4,0.0,0.0,3,3,270.0,25.5,22.5,17.5,17.5,0.0,2.0,270.0,25.5,5.0,0.0,4.0,7.21,77.58,2143,1966,177,141.7,1.83,7,20.0,-2.5
sim-002,curl-biceps-barra,60,12,M,27.7,159.5,12.643317972350232,fat_loss,biceps,aislamiento,barra,False,2.5,20.0,8,0.0,0.0,3,3,480.0,25.333333333333332,22.5,22.5,17.5,0.0,0.0,270.0,25.5,4.0,-11.11,3.0,7.21,77.58,2143,1966,177,141.7,1.83,7,20.0,0.0
sim-002,curl-biceps-barra,63,13,M,27.7,159.5,12.87373271889401,fat_loss,biceps,aislamiento,barra,False,2.5,20.0,8,0.0,0.0,3,3,480.0,25.333333333333332,20.0,22.5,22.5,0.0,0.0,480.0,25.333333333333332,3.0,0.0,4.0,7.73,77.75,1914,1966,-52,126.2,1.62,7,17.5,-2.5
sim-002,curl-biceps-barra,67,14,M,27.7,159.5,12.87373271889401,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,1.0,1.0,3,3,630.0,24.5,20.0,20.0,22.5,0.0,0.0,480.0,25.333333333333332,4.0,-12.5,3.0,7.73,77.75,1914,1966,-52,126.2,1.62,7,17.5,0.0
sim-002,curl-biceps-barra,70,15,M,27.7,159.5,13.104147465437789,fat_loss,biceps,aislamiento,barra,False,2.5,17.5,12,3.0,3.0,3,3,630.0,24.5,17.5,20.0,20.0,1.0,0.0,630.0,24.5,3.0,0.0,2.0,8.36,77.43,1883,1966,-83,127.8,1.65,7,20.0,2.5
sim-002,curl-biceps-barra,72,16,M,27.7,159.5,13.104147465437789,fat_loss,biceps,aislamiento,barra,False,2.5,20.0,8,0.0,0.0,3,3,480.0,25.333333333333332,17.5,17.5,20.0,3.0,1.0,630.0,24.5,2.0,14.29,,8.36,77.43,1883,1966,-83,127.8,1.65,7,,
sim-003,elevaciones-laterales,2,1,M,28.3,172.0,14.1,fat_loss,hombro,aislamiento,mancuerna,False,2.0,4.0,12,6.0,6.0,3,3,144.0,5.6,,,,,,,,,,7.0,6.64,70.13,2298,2072,226,109.8,1.57,7,10.0,6.0
